average_price,type,year,geography
1.24,Organic,2019,Grand Rapids
0.97,Conventional,2019,Great Lakes
1.29,Organic,2019,Great Lakes
0.97,Conventional,2019,Harrisburg/Scranton
1.16,Organic,2019,Harrisburg/Scranton
1.32,Conventional,2019,Hartford/Springfield
1.8,Organic,2019,Hartford/Springfield
0.73,Conventional,2019,Houston
1.31,Organic,2019,Houston
0.84,Conventional,2019,Indianapolis
1.33,Organic,2019,Indianapolis
0.98,Conventional,2019,Jacksonville
1.51,Organic,2019,Jacksonville
1,Conventional,2019,Las Vegas
1.58,Organic,2019,Las Vegas
0.88,Conventional,2019,Los Angeles
1.53,Organic,2019,Los Angeles
0.97,Conventional,2019,Louisville
1.32,Organic,2019,Louisville
0.96,Conventional,2019,Miami/Ft. Lauderdale
1.41,Organic,2019,Miami/Ft. Lauderdale
1.06,Conventional,2019,Midsouth
1.43,Organic,2019,Midsouth
0.93,Conventional,2019,Nashville
1.64,Organic,2019,Nashville
0.98,Conventional,2019,New Orleans/Mobile
1.53,Organic,2019,New Orleans/Mobile
1.15,Conventional,2019,New York
1.71,Organic,2019,New York
1.17,Conventional,2019,Northeast
1.4,Organic,2019,Northeast
1.26,Conventional,2019,Northern New England
1.29,Organic,2019,Northern New England
0.94,Conventional,2019,Orlando
1.43,Organic,2019,Orlando
1.01,Conventional,2019,Philadelphia
1.31,Organic,2019,Philadelphia
0.62,Conventional,2019,Phoenix/Tucson
1.5,Organic,2019,Phoenix/Tucson
1.2,Conventional,2019,Pittsburgh
1.25,Organic,2019,Pittsburgh
1.05,Conventional,2019,Plains
1.25,Organic,2019,Plains
1.1,Conventional,2019,Portland
1.81,Organic,2019,Portland
1.05,Conventional,2019,Raleigh/Greensboro
2.07,Organic,2019,Raleigh/Greensboro
0.89,Conventional,2019,Richmond/Norfolk
1.2,Organic,2019,Richmond/Norfolk
0.86,Conventional,2019,Roanoke
1.37,Organic,2019,Roanoke
1.03,Conventional,2019,Sacramento
1.97,Organic,2019,Sacramento
0.83,Conventional,2019,San Diego
1.56,Organic,2019,San Diego
1.19,Conventional,2019,San Francisco
2.5,Organic,2019,San Francisco
1.37,Conventional,2019,Seattle
2.06,Organic,2019,Seattle
1,Conventional,2019,South Carolina
1.52,Organic,2019,South Carolina
0.78,Conventional,2019,South Central
1.39,Organic,2019,South Central
0.95,Conventional,2019,Southeast
1.53,Organic,2019,Southeast
1.19,Conventional,2019,Spokane
1.8,Organic,2019,Spokane
1.16,Conventional,2019,St. Louis
1.28,Organic,2019,St. Louis
1.12,Conventional,2019,Syracuse
1.1,Organic,2019,Syracuse
0.96,Conventional,2019,Tampa
1.46,Organic,2019,Tampa
0.96,Conventional,2019,West
1.75,Organic,2019,West
0.86,Conventional,2019,West Tex/New Mexico
1.59,Organic,2019,West Tex/New Mexico
1.17,Conventional,2019,Albany
1.44,Organic,2019,Albany
0.91,Conventional,2019,Atlanta
1.7,Organic,2019,Atlanta
1.27,Conventional,2019,Baltimore/Washington
1.29,Organic,2019,Baltimore/Washington
1.18,Conventional,2019,Boise
1.8,Organic,2019,Boise
1.29,Conventional,2019,Boston
1.4,Organic,2019,Boston
1.14,Conventional,2019,Buffalo/Rochester
1.15,Organic,2019,Buffalo/Rochester
1.06,Conventional,2019,California
1.82,Organic,2019,California
0.88,Conventional,2019,Charlotte
1.67,Organic,2019,Charlotte
1.24,Conventional,2019,Chicago
1.59,Organic,2019,Chicago
0.68,Conventional,2019,Cincinnati/Dayton
1.71,Organic,2019,Cincinnati/Dayton
0.85,Conventional,2019,Columbus
1.42,Organic,2019,Columbus
0.73,Conventional,2019,Dallas/Ft. Worth
1.38,Organic,2019,Dallas/Ft. Worth
1.07,Conventional,2019,Denver
1.48,Organic,2019,Denver
0.89,Conventional,2019,Detroit
1.32,Organic,2019,Detroit
0.98,Conventional,2019,Grand Rapids
1.33,Organic,2019,Grand Rapids
0.94,Conventional,2019,Great Lakes
1.48,Organic,2019,Great Lakes
1.05,Conventional,2019,Harrisburg/Scranton
1.21,Organic,2019,Harrisburg/Scranton
1.36,Conventional,2019,Hartford/Springfield
1.74,Organic,2019,Hartford/Springfield
0.74,Conventional,2019,Houston
1.59,Organic,2019,Houston
0.83,Conventional,2019,Indianapolis
1.44,Organic,2019,Indianapolis
1.08,Conventional,2019,Jacksonville
1.48,Organic,2019,Jacksonville
0.96,Conventional,2019,Las Vegas
1.58,Organic,2019,Las Vegas
0.95,Conventional,2019,Los Angeles
1.8,Organic,2019,Los Angeles
0.97,Conventional,2019,Louisville
1.6,Organic,2019,Louisville
1.09,Conventional,2019,Miami/Ft. Lauderdale
1.36,Organic,2019,Miami/Ft. Lauderdale
1.01,Conventional,2019,Midsouth
1.51,Organic,2019,Midsouth
0.94,Conventional,2019,Nashville
1.72,Organic,2019,Nashville
1.04,Conventional,2019,New Orleans/Mobile
1.54,Organic,2019,New Orleans/Mobile
1.27,Conventional,2019,New York
1.58,Organic,2019,New York
1.19,Conventional,2019,Northeast
1.45,Organic,2019,Northeast
1.05,Conventional,2019,Northern New England
1.48,Organic,2019,Northern New England
1.04,Conventional,2019,Orlando
1.4,Organic,2019,Orlando
1.1,Conventional,2019,Philadelphia
1.37,Organic,2019,Philadelphia
0.72,Conventional,2019,Phoenix/Tucson
1.44,Organic,2019,Phoenix/Tucson
0.94,Conventional,2019,Pittsburgh
1.38,Organic,2019,Pittsburgh
1.03,Conventional,2019,Plains
1.25,Organic,2019,Plains
0.99,Conventional,2019,Portland
1.65,Organic,2019,Portland
0.9,Conventional,2019,Raleigh/Greensboro
1.96,Organic,2019,Raleigh/Greensboro
0.89,Conventional,2019,Richmond/Norfolk
1.27,Organic,2019,Richmond/Norfolk
0.92,Conventional,2019,Roanoke
1.46,Organic,2019,Roanoke
1.21,Conventional,2019,Sacramento
1.75,Organic,2019,Sacramento
1.04,Conventional,2019,San Diego
1.8,Organic,2019,San Diego
1.22,Conventional,2019,San Francisco
1.93,Organic,2019,San Francisco
1.35,Conventional,2019,Seattle
1.47,Organic,2019,Seattle
0.97,Conventional,2019,South Carolina
1.47,Organic,2019,South Carolina
0.79,Conventional,2019,South Central
1.46,Organic,2019,South Central
1.01,Conventional,2019,Southeast
1.53,Organic,2019,Southeast
1.2,Conventional,2019,Spokane
1.89,Organic,2019,Spokane
1.2,Conventional,2019,St. Louis
1.29,Organic,2019,St. Louis
1.14,Conventional,2019,Syracuse
1.2,Organic,2019,Syracuse
1.07,Conventional,2019,Tampa
1.45,Organic,2019,Tampa
0.98,Conventional,2019,West
1.54,Organic,2019,West
0.79,Conventional,2019,West Tex/New Mexico
1.6,Organic,2019,West Tex/New Mexico
1.25,Conventional,2019,Albany
1.31,Organic,2019,Albany
0.94,Conventional,2019,Atlanta
1.61,Organic,2019,Atlanta
1.19,Conventional,2019,Baltimore/Washington
1.25,Organic,2019,Baltimore/Washington
1.22,Conventional,2019,Boise
1.75,Organic,2019,Boise
1.33,Conventional,2019,Boston
1.55,Organic,2019,Boston
1.14,Conventional,2019,Buffalo/Rochester
1.15,Organic,2019,Buffalo/Rochester
1.14,Conventional,2019,California
1.79,Organic,2019,California
1.06,Conventional,2019,Charlotte
1.6,Organic,2019,Charlotte
1.38,Conventional,2019,Chicago
1.57,Organic,2019,Chicago
0.89,Conventional,2019,Cincinnati/Dayton
1.62,Organic,2019,Cincinnati/Dayton
1,Conventional,2019,Columbus
1.46,Organic,2019,Columbus
0.71,Conventional,2019,Dallas/Ft. Worth
1.36,Organic,2019,Dallas/Ft. Worth
1.14,Conventional,2019,Denver
1.25,Organic,2019,Denver
1.26,Conventional,2019,Detroit
1.35,Organic,2019,Detroit
1.37,Conventional,2019,Grand Rapids
1.23,Organic,2019,Grand Rapids
1.17,Conventional,2019,Great Lakes
1.44,Organic,2019,Great Lakes
1.08,Conventional,2019,Harrisburg/Scranton
1.15,Organic,2019,Harrisburg/Scranton
1.4,Conventional,2019,Hartford/Springfield
1.64,Organic,2019,Hartford/Springfield
0.7,Conventional,2019,Houston
1.57,Organic,2019,Houston
1.02,Conventional,2019,Indianapolis
1.39,Organic,2019,Indianapolis
0.95,Conventional,2019,Jacksonville
1.28,Organic,2019,Jacksonville
1.04,Conventional,2019,Las Vegas
1.56,Organic,2019,Las Vegas
1.06,Conventional,2019,Los Angeles
1.76,Organic,2019,Los Angeles
1.1,Conventional,2019,Louisville
1.44,Organic,2019,Louisville
0.95,Conventional,2019,Miami/Ft. Lauderdale
1.35,Organic,2019,Miami/Ft. Lauderdale
1.07,Conventional,2019,Midsouth
1.43,Organic,2019,Midsouth
0.98,Conventional,2019,Nashville
1.73,Organic,2019,Nashville
0.93,Conventional,2019,New Orleans/Mobile
1.55,Organic,2019,New Orleans/Mobile
1.32,Conventional,2019,New York
1.37,Organic,2019,New York
1.27,Conventional,2019,Northeast
1.34,Organic,2019,Northeast
1.24,Conventional,2019,Northern New England
1.29,Organic,2019,Northern New England
0.93,Conventional,2019,Orlando
1.35,Organic,2019,Orlando
1.21,Conventional,2019,Philadelphia
1.22,Organic,2019,Philadelphia
0.75,Conventional,2019,Phoenix/Tucson
1.45,Organic,2019,Phoenix/Tucson
1.18,Conventional,2019,Pittsburgh
1.33,Organic,2019,Pittsburgh
1.06,Conventional,2019,Plains
1.23,Organic,2019,Plains
1.21,Conventional,2019,Portland
1.75,Organic,2019,Portland
1.04,Conventional,2019,Raleigh/Greensboro
1.84,Organic,2019,Raleigh/Greensboro
1.02,Conventional,2019,Richmond/Norfolk
1.24,Organic,2019,Richmond/Norfolk
0.98,Conventional,2019,Roanoke
1.39,Organic,2019,Roanoke
1.1,Conventional,2019,Sacramento
1.6,Organic,2019,Sacramento
1.14,Conventional,2019,San Diego
1.78,Organic,2019,San Diego
1.45,Conventional,2019,San Francisco
1.96,Organic,2019,San Francisco
1.29,Conventional,2019,Seattle
1.56,Organic,2019,Seattle
1.02,Conventional,2019,South Carolina
1.33,Organic,2019,South Carolina
0.78,Conventional,2019,South Central
1.42,Organic,2019,South Central
0.95,Conventional,2019,Southeast
1.42,Organic,2019,Southeast
1.14,Conventional,2019,Spokane
1.87,Organic,2019,Spokane
1.15,Conventional,2019,St. Louis
1.34,Organic,2019,St. Louis
1.16,Conventional,2019,Syracuse
1.19,Organic,2019,Syracuse
0.94,Conventional,2019,Tampa
1.39,Organic,2019,Tampa
1.03,Conventional,2019,West
1.55,Organic,2019,West
0.87,Conventional,2019,West Tex/New Mexico
1.54,Organic,2019,West Tex/New Mexico
0.98,Conventional,2019,Albany
1.27,Organic,2019,Albany
0.86,Conventional,2019,Atlanta
1.21,Organic,2019,Atlanta
1.16,Conventional,2019,Baltimore/Washington
1.35,Organic,2019,Baltimore/Washington
1.05,Conventional,2019,Boise
1.65,Organic,2019,Boise
1.14,Conventional,2019,Boston
1.46,Organic,2019,Boston
1.16,Conventional,2019,Buffalo/Rochester
1.09,Organic,2019,Buffalo/Rochester
0.75,Conventional,2019,California
1.42,Organic,2019,California
0.85,Conventional,2019,Charlotte
1.63,Organic,2019,Charlotte
0.77,Conventional,2019,Chicago
1.16,Organic,2019,Chicago
0.8,Conventional,2019,Cincinnati/Dayton
1.57,Organic,2019,Cincinnati/Dayton
0.76,Conventional,2019,Columbus
1.42,Organic,2019,Columbus
0.66,Conventional,2019,Dallas/Ft. Worth
1.29,Organic,2019,Dallas/Ft. Worth
0.91,Conventional,2019,Denver
1.44,Organic,2019,Denver
0.78,Conventional,2019,Detroit
1.41,Organic,2019,Detroit
0.91,Conventional,2019,Grand Rapids
0.95,Organic,2019,Grand Rapids
0.8,Conventional,2019,Great Lakes
1.22,Organic,2019,Great Lakes
1.06,Conventional,2019,Harrisburg/Scranton
1.14,Organic,2019,Harrisburg/Scranton
1.15,Conventional,2019,Hartford/Springfield
1.71,Organic,2019,Hartford/Springfield
0.65,Conventional,2019,Houston
1.48,Organic,2019,Houston
0.77,Conventional,2019,Indianapolis
1.37,Organic,2019,Indianapolis
0.89,Conventional,2019,Jacksonville
1.25,Organic,2019,Jacksonville
0.81,Conventional,2019,Las Vegas
1.53,Organic,2019,Las Vegas
0.67,Conventional,2019,Los Angeles
1.23,Organic,2019,Los Angeles
0.83,Conventional,2019,Louisville
1.4,Organic,2019,Louisville
0.92,Conventional,2019,Miami/Ft. Lauderdale
1.18,Organic,2019,Miami/Ft. Lauderdale
0.91,Conventional,2019,Midsouth
1.44,Organic,2019,Midsouth
0.89,Conventional,2019,Nashville
1.7,Organic,2019,Nashville
0.75,Conventional,2019,New Orleans/Mobile
1.51,Organic,2019,New Orleans/Mobile
1.24,Conventional,2019,New York
1.66,Organic,2019,New York
1.14,Conventional,2019,Northeast
1.43,Organic,2019,Northeast
0.93,Conventional,2019,Northern New England
1.33,Organic,2019,Northern New England
0.9,Conventional,2019,Orlando
1.17,Organic,2019,Orlando
1.17,Conventional,2019,Philadelphia
1.4,Organic,2019,Philadelphia
0.61,Conventional,2019,Phoenix/Tucson
1.45,Organic,2019,Phoenix/Tucson
0.95,Conventional,2019,Pittsburgh
1.28,Organic,2019,Pittsburgh
0.77,Conventional,2019,Plains
1.14,Organic,2019,Plains
1.1,Conventional,2019,Portland
1.7,Organic,2019,Portland
0.81,Conventional,2019,Raleigh/Greensboro
1.91,Organic,2019,Raleigh/Greensboro
0.76,Conventional,2019,Richmond/Norfolk
1.16,Organic,2019,Richmond/Norfolk
0.77,Conventional,2019,Roanoke
1.21,Organic,2019,Roanoke
0.86,Conventional,2019,Sacramento
1.54,Organic,2019,Sacramento
0.76,Conventional,2019,San Diego
1.48,Organic,2019,San Diego
0.9,Conventional,2019,San Francisco
1.68,Organic,2019,San Francisco
1.11,Conventional,2019,Seattle
1.32,Organic,2019,Seattle
0.89,Conventional,2019,South Carolina
1.24,Organic,2019,South Carolina
0.69,Conventional,2019,South Central
1.34,Organic,2019,South Central
0.88,Conventional,2019,Southeast
1.23,Organic,2019,Southeast
1,Conventional,2019,Spokane
1.86,Organic,2019,Spokane
0.86,Conventional,2019,St. Louis
1.36,Organic,2019,St. Louis
1.06,Conventional,2019,Syracuse
1.1,Organic,2019,Syracuse
0.89,Conventional,2019,Tampa
1.19,Organic,2019,Tampa
0.86,Conventional,2019,West
1.46,Organic,2019,West
0.71,Conventional,2019,West Tex/New Mexico
1.4,Organic,2019,West Tex/New Mexico
1.02,Conventional,2019,Albany
1.24,Organic,2019,Albany
0.83,Conventional,2019,Atlanta
1.38,Organic,2019,Atlanta
1.15,Conventional,2019,Baltimore/Washington
1.21,Organic,2019,Baltimore/Washington
1.04,Conventional,2019,Boise
1.66,Organic,2019,Boise
1.03,Conventional,2019,Boston
1.43,Organic,2019,Boston
1.14,Conventional,2019,Buffalo/Rochester
1.1,Organic,2019,Buffalo/Rochester
0.98,Conventional,2019,California
1.58,Organic,2019,California
1.05,Conventional,2019,Charlotte
1.5,Organic,2019,Charlotte
0.94,Conventional,2019,Chicago
1.14,Organic,2019,Chicago
0.84,Conventional,2019,Cincinnati/Dayton
1.59,Organic,2019,Cincinnati/Dayton
0.81,Conventional,2019,Columbus
1.41,Organic,2019,Columbus
0.68,Conventional,2019,Dallas/Ft. Worth
1.29,Organic,2019,Dallas/Ft. Worth
0.91,Conventional,2019,Denver
1.51,Organic,2019,Denver
0.9,Conventional,2019,Detroit
1.47,Organic,2019,Detroit
1.31,Conventional,2019,Grand Rapids
1.3,Organic,2019,Grand Rapids
0.91,Conventional,2019,Great Lakes
1.25,Organic,2019,Great Lakes
0.92,Conventional,2019,Harrisburg/Scranton
1.09,Organic,2019,Harrisburg/Scranton
1.23,Conventional,2019,Hartford/Springfield
1.62,Organic,2019,Hartford/Springfield
0.65,Conventional,2019,Houston
1.43,Organic,2019,Houston
0.82,Conventional,2019,Indianapolis
1.37,Organic,2019,Indianapolis
0.9,Conventional,2019,Jacksonville
1.28,Organic,2019,Jacksonville
0.88,Conventional,2019,Las Vegas
1.54,Organic,2019,Las Vegas
0.85,Conventional,2019,Los Angeles
1.46,Organic,2019,Los Angeles
0.85,Conventional,2019,Louisville
1.51,Organic,2019,Louisville
0.89,Conventional,2019,Miami/Ft. Lauderdale
1.18,Organic,2019,Miami/Ft. Lauderdale
0.97,Conventional,2019,Midsouth
1.34,Organic,2019,Midsouth
0.87,Conventional,2019,Nashville
1.73,Organic,2019,Nashville
0.66,Conventional,2019,New Orleans/Mobile
1.38,Organic,2019,New Orleans/Mobile
1.16,Conventional,2019,New York
1.37,Organic,2019,New York
1.08,Conventional,2019,Northeast
1.29,Organic,2019,Northeast
0.99,Conventional,2019,Northern New England
1.17,Organic,2019,Northern New England
0.89,Conventional,2019,Orlando
1.17,Organic,2019,Orlando
0.98,Conventional,2019,Philadelphia
1.19,Organic,2019,Philadelphia
0.69,Conventional,2019,Phoenix/Tucson
1.34,Organic,2019,Phoenix/Tucson
1.14,Conventional,2019,Pittsburgh
1.21,Organic,2019,Pittsburgh
0.91,Conventional,2019,Plains
1.2,Organic,2019,Plains
1.04,Conventional,2019,Portland
1.65,Organic,2019,Portland
1,Conventional,2019,Raleigh/Greensboro
1.67,Organic,2019,Raleigh/Greensboro
0.85,Conventional,2019,Richmond/Norfolk
1.1,Organic,2019,Richmond/Norfolk
0.81,Conventional,2019,Roanoke
1.18,Organic,2019,Roanoke
1.17,Conventional,2019,Sacramento
1.58,Organic,2019,Sacramento
0.91,Conventional,2019,San Diego
1.61,Organic,2019,San Diego
1.33,Conventional,2019,San Francisco
1.75,Organic,2019,San Francisco
1.22,Conventional,2019,Seattle
1.43,Organic,2019,Seattle
0.94,Conventional,2019,South Carolina
1.25,Organic,2019,South Carolina
0.72,Conventional,2019,South Central
1.33,Organic,2019,South Central
0.87,Conventional,2019,Southeast
1.27,Organic,2019,Southeast
1.12,Conventional,2019,Spokane
1.77,Organic,2019,Spokane
1.02,Conventional,2019,St. Louis
1.71,Organic,2019,St. Louis
1.1,Conventional,2019,Syracuse
1.06,Organic,2019,Syracuse
0.88,Conventional,2019,Tampa
1.23,Organic,2019,Tampa
0.92,Conventional,2019,West
1.5,Organic,2019,West
0.74,Conventional,2019,West Tex/New Mexico
1.45,Organic,2019,West Tex/New Mexico
1.24,Conventional,2019,Albany
1.35,Organic,2019,Albany
0.89,Conventional,2019,Atlanta
1.51,Organic,2019,Atlanta
1.25,Conventional,2019,Baltimore/Washington
1.28,Organic,2019,Baltimore/Washington
1.09,Conventional,2019,Boise
1.62,Organic,2019,Boise
1.22,Conventional,2019,Boston
1.42,Organic,2019,Boston
1.15,Conventional,2019,Buffalo/Rochester
1.12,Organic,2019,Buffalo/Rochester
1.02,Conventional,2019,California
1.67,Organic,2019,California
1.1,Conventional,2019,Charlotte
1.42,Organic,2019,Charlotte
1.04,Conventional,2019,Chicago
1.45,Organic,2019,Chicago
0.9,Conventional,2019,Cincinnati/Dayton
1.64,Organic,2019,Cincinnati/Dayton
0.94,Conventional,2019,Columbus
1.41,Organic,2019,Columbus
0.7,Conventional,2019,Dallas/Ft. Worth
1.23,Organic,2019,Dallas/Ft. Worth
1.11,Conventional,2019,Denver
1.48,Organic,2019,Denver
1.02,Conventional,2019,Detroit
1.56,Organic,2019,Detroit
0.99,Conventional,2019,Grand Rapids
1.32,Organic,2019,Grand Rapids
0.96,Conventional,2019,Great Lakes
1.39,Organic,2019,Great Lakes
1.06,Conventional,2019,Harrisburg/Scranton
1.17,Organic,2019,Harrisburg/Scranton
1.26,Conventional,2019,Hartford/Springfield
1.72,Organic,2019,Hartford/Springfield
0.7,Conventional,2019,Houston
1.54,Organic,2019,Houston
0.9,Conventional,2019,Indianapolis
1.35,Organic,2019,Indianapolis
0.95,Conventional,2019,Jacksonville
1.23,Organic,2019,Jacksonville
0.88,Conventional,2019,Las Vegas
1.53,Organic,2019,Las Vegas
0.97,Conventional,2019,Los Angeles
1.71,Organic,2019,Los Angeles
0.85,Conventional,2019,Louisville
1.43,Organic,2019,Louisville
0.93,Conventional,2019,Miami/Ft. Lauderdale
1.15,Organic,2019,Miami/Ft. Lauderdale
1.02,Conventional,2019,Midsouth
1.36,Organic,2019,Midsouth
0.88,Conventional,2019,Nashville
1.72,Organic,2019,Nashville
0.91,Conventional,2019,New Orleans/Mobile
1.43,Organic,2019,New Orleans/Mobile
1.21,Conventional,2019,New York
1.69,Organic,2019,New York
1.19,Conventional,2019,Northeast
1.43,Organic,2019,Northeast
1.24,Conventional,2019,Northern New England
1.31,Organic,2019,Northern New England
0.92,Conventional,2019,Orlando
1.16,Organic,2019,Orlando
1.16,Conventional,2019,Philadelphia
1.34,Organic,2019,Philadelphia
0.64,Conventional,2019,Phoenix/Tucson
1.29,Organic,2019,Phoenix/Tucson
1.19,Conventional,2019,Pittsburgh
1.23,Organic,2019,Pittsburgh
1.03,Conventional,2019,Plains
1.17,Organic,2019,Plains
1.06,Conventional,2019,Portland
1.93,Organic,2019,Portland
1.04,Conventional,2019,Raleigh/Greensboro
1.71,Organic,2019,Raleigh/Greensboro
0.87,Conventional,2019,Richmond/Norfolk
1.11,Organic,2019,Richmond/Norfolk
0.83,Conventional,2019,Roanoke
